Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
United Arab Emirates,ARE,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.14553964,48.63186813,45.69898065,,,,,,,,,,,,30.87436934,29.15533305,29.23039373,29.39173076,36.78362628,39.31903448,
United Arab Emirates,ARE,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8786000000,8851000000,8787000000,,,,,,,,,,,,16403261438,17039735743,16797317351,16950348036,20747674096,23025142653,
United Arab Emirates,ARE,Compensation of employees (% of expense),GC.XPN.COMP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.85862679,36.78571429,35.99958394,,,,,,,,,,,,29.66687011,31.08602655,32.22699326,34.26731693,36.66984472,34.82427973,
United Arab Emirates,ARE,Compensation of employees (current LCU),GC.XPN.COMP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6458000000,6695000000,6922000000,,,,,,,,,,,,15761728476,18168123030,18519320611,19762121292,20683496009,20393023867,
United Arab Emirates,ARE,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992336344,1.075872392,1.122447005,,,,,,,,,,,,0.321413865,0.36378634,0.370450572,0.35572315,0.057734024,0.043494701,
United Arab Emirates,ARE,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872000000,2990000000,3481000000,,,,,,,,,,,,4139235255,5004550467,5307334205,5266555943,759347330.5,570323390.7,
United Arab Emirates,ARE,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Other taxes (current LCU),GC.TAX.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008876352,0.007910035,0.214300856,0.255427821,0.200158092,0.186508206,
United Arab Emirates,ARE,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250348,4842645,134163262.1,157796383.9,128503345.3,126328240.3,
United Arab Emirates,ARE,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126843431,0.096764835,0.094596106,0.075457586,0.634728906,0.791962082,
United Arab Emirates,ARE,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250348,4842645,5020531.5,3974016,4819797,4516745,
United Arab Emirates,ARE,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012629664,1.099859115,1.149262108,,,,,,,,,,,,0.350407191,0.396423089,0.393288763,0.376776631,0.053051108,0.037522915,
United Arab Emirates,ARE,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.11897242,15.56318967,17.21818272,,,,,,,,,,,,6.989004665,8.166583575,8.263178349,8.269640201,0.982608883,0.655504571,
United Arab Emirates,ARE,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872000000,2990000000,3481000000,,,,,,,,,,,,4133984907,4999707822,5173170943,5108759559,630843985.2,443995150.4,
United Arab Emirates,ARE,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.563517127,6.912929899,6.51896326,,,,,,,,,,,,3.41298208,3.245158934,3.134717407,3.009369594,3.530406607,4.031392486,
United Arab Emirates,ARE,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18996000000,19212000000,20217000000,,,,,,,,,,,,43953099958,44643132234,44910155882,44554348803,46433708207,52861553343,
United Arab Emirates,ARE,"PPG, IDA (INT, current US$)",DT.INT.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, IBRD (INT, current US$)",DT.INT.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Interest payments on external debt, short-term (INT, current US$)",DT.INT.DSTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"IMF charges (INT, current US$)",DT.INT.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Interest payments on external debt (% of exports of goods, services and primary income)",DT.INT.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, bilateral concessional (INT, current US$)",DT.INT.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Average interest on new external debt commitments (%),DT.INR.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Average grant element on new external debt commitments (%),DT.GRE.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Average grace period on new external debt commitments (years),DT.GPA.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Debt stock reduction (current US$),DT.DSF.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Debt buyback (current US$),DT.DSB.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Residual, debt stock-flow reconciliation (current US$)",DT.DOD.RSDL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Present value of external debt (current US$),DT.DOD.PVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, other private creditors (DOD, current US$)",DT.DOD.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PNG, commercial banks and other creditors (DOD, current US$)",DT.DOD.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PNG, bonds (DOD, current US$)",DT.DOD.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, commercial banks (DOD, current US$)",DT.DOD.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.407196479,4.234353175,4.227190852,4.342368046,4.550196714,4.820070383,4.913313019,5.076725213,5.301861426,5.571863838,5.854692541,5.449661912,5.426391585,5.675570323,6.057174943,6.455997193,6.159377031,6.151539597,6.411498573,6.82190509,7.257249738,7.26624018,7.275063245,7.409157469,7.696601039,8.059371703,8.396643604,8.691610275,8.963762272,9.262334265,9.622682629,9.535546632,9.61049847,9.825742783,10.11745212,10.42768553,10.17863215,10.07965581,10.16984204,10.41307704,10.74181758,10.221107,9.897091044,9.808268656,9.934503026,10.22443518,10.00400062,10.00212908,10.19529018,10.61922499,11.29282224,11.76248171,12.29239051,12.82994258,13.25497336,13.47286512,13.39103229,13.08182076
United Arab Emirates,ARE,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.304235091,4.16291076,4.049736305,3.975336687,3.945806627,3.950284228,4.014637657,4.086106362,4.156533274,4.236387612,4.340279787,4.243338052,4.269778061,4.391606422,4.504889976,4.514857793,4.091770738,3.742399935,3.522099721,3.439274431,3.454326271,3.407103006,3.422302276,3.5227495,3.688352733,3.887251593,4.106985781,4.310821994,4.509178111,4.722913934,4.968011857,4.949797036,4.979201677,5.071482479,5.22494356,5.424868563,5.40842153,5.410086784,5.433150632,5.475527258,5.548513415,5.706103631,5.846907759,5.978901781,6.104292017,6.223993587,6.276540743,6.409648936,6.632171673,6.957376439,7.376754996,7.694029557,8.050146447,8.437054041,8.836903212,9.239045806,9.487486272,9.688400842
United Arab Emirates,ARE,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.196738286,5.347951706,5.621932477,5.974322397,6.37153236,6.800998978,6.99590207,7.22287128,7.48089399,7.770697597,8.094474667,8.05122605,8.25380344,8.573496928,8.948933755,9.337456634,9.407985213,9.536484574,9.707883006,10.00389344,10.476369,10.86334381,11.2504411,11.57473979,11.82425796,12.02172028,12.28992422,12.58355135,12.88186816,13.14984496,13.36562442,13.21684391,13.15649937,13.14575952,13.17993908,13.29959748,13.12434494,13.07002232,13.11697715,13.25053533,13.43343582,13.014208,12.8715627,12.97743986,13.34146965,13.95824592,14.04587927,14.55118039,15.33242684,16.2379016,17.15088674,17.21819865,17.06463196,16.70707015,16.2760737,15.95602985,15.55472823,15.13378983
United Arab Emirates,ARE,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.075626621,5.0069655,4.983254417,4.999368994,5.056465561,5.149821755,5.265575477,5.434989112,5.655814725,5.884085061,6.072457563,5.935749892,5.763750933,5.553469158,5.36538984,5.248750789,5.119208462,5.091425464,5.113517151,5.173335773,5.281212328,5.39959762,5.54788806,5.731862659,5.94965372,6.184656799,6.41663364,6.634661581,6.865303378,7.125352416,7.403707248,7.447255349,7.5754353,7.746789845,7.923731189,8.10713495,7.968161798,7.884497783,7.878500288,7.956472497,8.101917759,8.09975587,8.094367263,8.124220593,8.249069034,8.514319862,8.874214354,9.314048532,9.783814646,10.25559568,10.73045473,11.02367439,11.32001579,11.62164799,11.93314937,12.25630524,12.32909047,12.44106824
United Arab Emirates,ARE,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.094140996,6.631842795,7.2017583,7.776034237,8.351245019,8.929503916,9.215088788,9.512355557,9.849407646,10.30206121,10.91181068,11.15633652,11.50376958,11.84526572,12.26860993,12.91589247,13.39307429,14.0150535,14.64237056,15.25509516,15.94728666,16.18586312,16.33776671,16.32760997,16.15113326,15.94418574,15.82392013,15.67543242,15.43992361,15.06016386,14.5463081,13.97664811,13.58846371,13.4844389,13.7342934,14.30325138,14.34753347,14.43403649,14.43525785,14.36133659,14.35949263,14.59665611,15.17327611,15.95422777,16.82152879,17.71999838,18.14788729,18.67805969,19.16354321,19.54572873,19.8354651,19.03827742,18.40812873,18.02960346,17.91417285,18.04607898,17.34440994,16.90517023
United Arab Emirates,ARE,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.961538462,6.008768336,6.095777034,6.212703049,6.365517007,6.553296721,6.792117714,7.001622167,7.166150785,7.3051761,7.455191326,7.226085708,7.163339236,7.212937752,7.310513447,7.431551499,7.438649125,7.478957988,7.540230795,7.680670968,7.978464898,8.237946435,8.468814085,8.633694164,8.7750661,8.994105735,9.302388524,9.585450108,9.763243891,9.762488253,9.582371813,9.343910711,9.185632606,9.16867831,9.335998614,9.676473665,9.654562487,9.708949829,9.774467359,9.843990735,9.968485879,10.04114221,10.30063315,10.72583159,11.26295943,11.8695693,12.17277426,12.48138419,12.78620889,13.10880142,13.48582135,13.62540173,13.8033419,13.96133489,14.01701463,13.93110133,13.53628413,13.09936926
United Arab Emirates,ARE,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.131762879,8.05923885,8.925354882,9.731811698,10.49310557,11.21807243,11.81569822,12.63143427,13.56684622,14.39026913,14.88693762,14.72748933,15.35596587,16.49286284,17.6689456,18.45428204,18.27936306,18.48239699,19.00353035,19.55390168,19.80416508,18.62161429,17.55098136,16.81967492,16.40870737,16.09222832,14.87382102,13.57427571,12.35484977,11.40975596,10.82868248,11.25951298,12.05853854,13.04713499,13.92888097,14.43111321,13.88564645,13.55591387,13.57710195,13.86654051,14.17723053,14.78457265,15.52160141,16.35726452,17.10085672,17.48723352,17.49348332,17.45335102,17.41665189,17.3247626,17.03273348,16.20485633,15.71749064,15.57398072,15.62034529,15.59024922,14.68350606,14.01800281
United Arab Emirates,ARE,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.970613656,7.151929853,7.360357239,7.593704365,7.861091328,8.157497511,8.410528089,8.702705073,9.010888791,9.255015427,9.359776911,9.194411964,9.256878837,9.454511313,9.648872589,9.721722407,9.74370566,10.00804382,10.47524792,11.01018132,11.46876716,11.27976827,11.27329814,11.47803768,11.77306655,12.00112781,11.46530308,10.74965337,9.965796505,9.25326412,8.713563848,8.82785541,9.166052742,9.672748877,10.22221713,10.66374233,10.53593144,10.5243225,10.64961931,10.85055149,11.01599888,11.28883659,11.70148359,12.25524914,12.86675528,13.38414464,13.4568964,13.63079904,13.91238836,14.20770197,14.3708992,13.89405787,13.32459736,12.71174343,12.09588171,11.4731237,10.82117763,10.21208881
United Arab Emirates,ARE,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.313918371,9.651187264,10.84064581,11.87589158,12.65004965,13.07072312,13.64295471,13.80268416,13.59301266,13.14765757,12.55861065,14.57140651,15.71306036,16.04699942,15.6925659,14.78281207,15.32636429,15.33737195,14.79962712,13.88041151,12.71755416,11.94292916,11.22124145,10.44657623,9.644758037,8.850515663,8.18322996,7.897866276,7.940410305,8.171295671,8.417584002,9.406482521,9.902130695,9.848618195,9.368315911,8.64573421,9.06136332,9.424920128,9.56821729,9.456351775,9.115641339,10.37121837,11.00246846,10.97576353,10.45173508,9.622522464,10.64898353,11.01704969,10.78504286,10.08764067,9.071524756,8.884996875,8.545329027,7.925229132,7.116880438,6.28067808,6.600611476,7.035316236
United Arab Emirates,ARE,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.100691443,8.452839466,8.827039304,9.205473525,9.563536474,9.85644089,10.04578096,10.12027416,10.05140394,9.818330794,9.397961191,9.588282356,9.725206073,9.759646982,9.655664222,9.390172677,10.22197792,10.84523055,11.18782289,11.23217213,10.97741086,10.94644921,10.85561456,10.68203178,10.41840469,10.02807185,9.13438953,8.42599646,8.001781215,7.88523859,7.996566669,8.666374775,9.197183317,9.506420309,9.584435373,9.473448604,9.680512483,9.821230656,9.830557274,9.717367127,9.513422753,10.2995399,10.91461419,11.28353146,11.39842322,11.26523678,11.72170286,11.90613213,11.7698778,11.36952055,10.78720629,10.1222451,9.446342629,8.757622721,8.100213464,7.519607999,7.382729222,7.384366536
United Arab Emirates,ARE,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,51.88051903,53.27964542,54.80830785,56.34248124,57.80450303,59.17918091,60.50435877,61.61801237,62.48949201,63.13168482,63.5166179,66.18640785,68.23987258,69.59141334,70.25844146,70.34730591,71.14707169,71.53226033,71.424515,71.01970505,70.55566854,69.85208315,69.147279,68.39560755,67.61925493,66.8840561,66.75811599,66.83693018,67.06028146,67.40996661,67.88074664,68.64274888,69.41435485,70.18743728,70.95563764,71.69179442,72.0547487,72.43813912,72.68187496,72.79913204,72.92290625,75.06352915,76.95587289,78.51981276,79.74574424,80.66644801,82.44293434,83.79103011,84.71285898,85.35092057,85.87240185,85.64065045,85.52535472,85.43762269,85.32268194,85.19160718,85.02810042,84.96056178
United Arab Emirates,ARE,"Population ages 15-64, total",SP.POP.1564.TO,48059,53854,61644,70747,80076,88983,97098,104925,114477,128675,149581,184533,227075,276399,331173,389952,460281,535145,608724,676136,735461,782972,822538,857038,891545,930392,982825,1043136,1110417,1183748,1262700,1352280,1448427,1549321,1652334,1755603,1852542,1955837,2062817,2175356,2300663,2496637,2699021,2938158,3259951,3694170,4321685,5064386,5840340,6543337,7102235,7427164,7612144,7694737,7739507,7798697,7881775,7986416
United Arab Emirates,ARE,"Population ages 15-64, male (% of total)",SP.POP.1564.MA.ZS,52.2823367,54.86673172,57.4157619,59.75606277,61.8261121,63.64400045,65.32520752,66.74160833,67.91904646,68.91164093,69.6921725,72.81401326,75.14468873,76.65843744,77.45211768,77.6902587,78.49458086,78.94697788,78.92828734,78.61453451,78.234729,77.42929417,76.62151282,75.75881501,74.85330178,73.96770683,73.80237561,73.8948721,74.13605139,74.47866554,74.9111886,75.59284246,76.23869244,76.85172692,77.44766411,78.01913747,78.30679206,78.63996973,78.84615182,78.93585977,79.03774436,80.93039766,82.59123838,83.92045763,84.91646847,85.63810643,87.25593627,88.45801336,89.23633856,89.73396354,90.12040758,89.89403343,89.78552293,89.69437909,89.56662134,89.42074228,89.23929928,89.15799595
